"","ll_id","OCEAN","REGION","REGION_SUB","SI_LATI","SI_LONG","YEAR","DATE","long_bin_0.5","lat_bin_0.5","long_bin_2.5","lat_bin_2.5"
"2290",2290,"PACIFIC","NWHI","French Frigate",23.77439311,-166.2514869,2016,"9/3/16",-166.254166666667,23.7708333333333,-166.270833333333,23.7708333333333
"2291",2291,"PACIFIC","NWHI","French Frigate",23.745109,-166.214221,2016,"9/3/16",-166.2125,23.7458333333333,-166.229166666667,23.7291666666667
"2292",2292,"PACIFIC","NWHI","French Frigate",23.696513,-166.192008,2016,"9/2/16",-166.195833333333,23.6958333333333,-166.1875,23.6875
"2293",2293,"PACIFIC","NWHI","French Frigate",23.726281,-166.194359,2016,"9/2/16",-166.195833333333,23.7291666666667,-166.1875,23.7291666666667
"2294",2294,"PACIFIC","NWHI","French Frigate",23.835458,-166.320242,2016,"9/3/16",-166.320833333333,23.8375,-166.3125,23.8541666666667
"2295",2295,"PACIFIC","NWHI","French Frigate",23.855185,-166.157656,2016,"9/25/16",-166.154166666667,23.8541666666667,-166.145833333333,23.8541666666667
"2296",2296,"PACIFIC","NWHI","French Frigate",23.821135,-166.09477,2016,"9/24/16",-166.095833333333,23.8208333333333,-166.104166666667,23.8125
"2297",2297,"PACIFIC","NWHI","French Frigate",23.769163,-166.265237,2016,"9/3/16",-166.2625,23.7708333333333,-166.270833333333,23.7708333333333
"2298",2298,"PACIFIC","MARIAN","Guam",13.46689839,144.8589869,2014,"3/29/14",144.8625,13.4708333333333,144.854166666667,13.4791666666667
"2299",2299,"PACIFIC","MARIAN","Guam",13.44992529,144.8367388,2014,"3/29/14",144.8375,13.4458333333333,144.854166666667,13.4375
"2300",2300,"PACIFIC","MARIAN","Guam",13.2881113,144.7681041,2014,"3/28/14",144.770833333333,13.2875,144.770833333333,13.2708333333333
"2301",2301,"PACIFIC","MARIAN","Guam",13.52104037,144.9294671,2014,"3/29/14",144.929166666667,13.5208333333333,144.9375,13.5208333333333
"2302",2302,"PACIFIC","MARIAN","Guam",13.28116673,144.7644505,2014,"3/26/14",144.7625,13.2791666666667,144.770833333333,13.2708333333333
"2303",2303,"PACIFIC","MARIAN","Guam",13.24512203,144.7333501,2014,"3/26/14",144.7375,13.2458333333333,144.729166666667,13.2291666666667
"2304",2304,"PACIFIC","MARIAN","Guam",13.43301035,144.812281,2014,"3/28/14",144.8125,13.4291666666667,144.8125,13.4375
"2305",2305,"PACIFIC","MARIAN","Guam",13.4010681,144.7841954,2014,"3/28/14",144.7875,13.4041666666667,144.770833333333,13.3958333333333
"2306",2306,"PACIFIC","MARIAN","Guam",13.24426155,144.724896,2014,"3/26/14",144.720833333333,13.2458333333333,144.729166666667,13.2291666666667
"2307",2307,"PACIFIC","MARIAN","Guam",13.31383059,144.7736521,2014,"3/28/14",144.770833333333,13.3125,144.770833333333,13.3125
"2308",2308,"PACIFIC","MARIAN","Guam",13.51632924,144.9201938,2014,"3/29/14",144.920833333333,13.5125,144.9375,13.5208333333333
"2309",2309,"PACIFIC","MARIAN","Guam",13.47940553,144.8676742,2014,"3/29/14",144.870833333333,13.4791666666667,144.854166666667,13.4791666666667
"2310",2310,"PACIFIC","MARIAN","Guam",13.32663478,144.7759151,2014,"3/28/14",144.779166666667,13.3291666666667,144.770833333333,13.3125
"2311",2311,"PACIFIC","MARIAN","Guam",13.36839376,144.7781781,2014,"3/28/14",144.779166666667,13.3708333333333,144.770833333333,13.3541666666667
"2312",2312,"PACIFIC","MARIAN","Guam",13.29235062,144.7686575,2014,"3/28/14",144.770833333333,13.2958333333333,144.770833333333,13.3125
"2313",2313,"PACIFIC","MARIAN","Guam",13.48836394,144.8755297,2014,"3/29/14",144.879166666667,13.4875,144.895833333333,13.4791666666667
"2314",2314,"PACIFIC","MARIAN","Guam",13.25333009,144.7386813,2014,"3/26/14",144.7375,13.2541666666667,144.729166666667,13.2708333333333
"2315",2315,"PACIFIC","MARIAN","Guam",13.34214482,144.7739208,2014,"3/28/14",144.770833333333,13.3458333333333,144.770833333333,13.3541666666667
"2316",2316,"PACIFIC","MARIAN","Guam",13.26116667,144.7432541,2014,"3/26/14",144.745833333333,13.2625,144.729166666667,13.2708333333333
"2317",2317,"PACIFIC","MARIAN","Guam",13.30416206,144.7740843,2014,"3/28/14",144.770833333333,13.3041666666667,144.770833333333,13.3125
"2318",2318,"PACIFIC","MARIAN","Guam",13.61366887,144.9077283,2014,"3/30/14",144.904166666667,13.6125,144.895833333333,13.6041666666667
"2319",2319,"PACIFIC","MARIAN","Guam",13.60173714,144.9476443,2014,"3/30/14",144.945833333333,13.6041666666667,144.9375,13.6041666666667
"2320",2320,"PACIFIC","MARIAN","Guam",13.57690542,144.9512871,2014,"3/29/14",144.954166666667,13.5791666666667,144.9375,13.5625
"2321",2321,"PACIFIC","MARIAN","Guam",13.61763049,144.9053256,2014,"3/30/14",144.904166666667,13.6208333333333,144.895833333333,13.6041666666667
"2322",2322,"PACIFIC","MARIAN","Guam",13.5982444,144.9605377,2014,"3/30/14",144.9625,13.5958333333333,144.979166666667,13.6041666666667
"2323",2323,"PACIFIC","MARIAN","Guam",13.55289571,144.9409792,2014,"3/29/14",144.9375,13.5541666666667,144.9375,13.5625
"2324",2324,"PACIFIC","MARIAN","Guam",13.59549648,144.9569513,2014,"3/30/14",144.954166666667,13.5958333333333,144.9375,13.6041666666667
"2325",2325,"PACIFIC","MARIAN","Guam",13.56660381,144.9407385,2014,"3/29/14",144.9375,13.5625,144.9375,13.5625
"2326",2326,"PACIFIC","MARIAN","Guam",13.60119819,144.9354076,2014,"3/30/14",144.9375,13.6041666666667,144.9375,13.6041666666667
"2327",2327,"PACIFIC","MARIAN","Guam",13.48187568,144.7024812,2014,"4/4/14",144.704166666667,13.4791666666667,144.6875,13.4791666666667
"2328",2328,"PACIFIC","MARIAN","Guam",13.47263019,144.6912179,2014,"4/4/14",144.6875,13.4708333333333,144.6875,13.4791666666667
"2329",2329,"PACIFIC","MARIAN","Guam",13.47157398,144.6913095,2014,"4/4/14",144.6875,13.4708333333333,144.6875,13.4791666666667
"2330",2330,"PACIFIC","MARIAN","Guam",13.47916598,144.7082337,2014,"4/4/14",144.704166666667,13.4791666666667,144.6875,13.4791666666667
"2331",2331,"PACIFIC","MARIAN","Guam",13.48064546,144.7044988,2014,"4/4/14",144.704166666667,13.4791666666667,144.6875,13.4791666666667
"2332",2332,"PACIFIC","MARIAN","Guam",13.47910269,144.7002514,2014,"4/4/14",144.704166666667,13.4791666666667,144.6875,13.4791666666667
"2333",2333,"PACIFIC","MARIAN","Guam",13.51000845,144.7835262,2014,"3/25/14",144.7875,13.5125,144.770833333333,13.5208333333333
"2334",2334,"PACIFIC","MARIAN","Guam",13.52449891,144.8013113,2014,"3/25/14",144.804166666667,13.5208333333333,144.8125,13.5208333333333
"2335",2335,"PACIFIC","MARIAN","Guam",13.51760245,144.7988612,2014,"3/25/14",144.795833333333,13.5208333333333,144.8125,13.5208333333333
"2336",2336,"PACIFIC","MARIAN","Guam",13.51085166,144.7925651,2014,"4/4/14",144.795833333333,13.5125,144.8125,13.5208333333333
"2337",2337,"PACIFIC","MARIAN","Guam",13.33672592,144.6332114,2014,"3/27/14",144.629166666667,13.3375,144.645833333333,13.3541666666667
"2338",2338,"PACIFIC","MARIAN","Guam",13.4842273,144.7552442,2014,"4/4/14",144.754166666667,13.4875,144.770833333333,13.4791666666667
"2339",2339,"PACIFIC","MARIAN","Guam",13.65984024,144.8613762,2014,"3/30/14",144.8625,13.6625,144.854166666667,13.6458333333333
"2340",2340,"PACIFIC","MARIAN","Guam",13.31465243,144.6439327,2014,"3/27/14",144.645833333333,13.3125,144.645833333333,13.3125
"2341",2341,"PACIFIC","MARIAN","Guam",13.38480888,144.6464269,2014,"3/27/14",144.645833333333,13.3875,144.645833333333,13.3958333333333
"2342",2342,"PACIFIC","MARIAN","Guam",13.62335734,144.8340179,2014,"3/25/14",144.8375,13.6208333333333,144.854166666667,13.6041666666667
"2343",2343,"PACIFIC","MARIAN","Guam",13.37904657,144.642978,2014,"3/31/14",144.645833333333,13.3791666666667,144.645833333333,13.3958333333333
"2344",2344,"PACIFIC","MARIAN","Guam",13.35996542,144.6355737,2014,"3/27/14",144.6375,13.3625,144.645833333333,13.3541666666667
"2345",2345,"PACIFIC","MARIAN","Guam",13.64121825,144.8880359,2014,"3/30/14",144.8875,13.6375,144.895833333333,13.6458333333333
"2346",2346,"PACIFIC","MARIAN","Guam",13.57210997,144.8224274,2014,"3/25/14",144.820833333333,13.5708333333333,144.8125,13.5625
"2347",2347,"PACIFIC","MARIAN","Guam",13.22889458,144.641005,2014,"3/26/14",144.6375,13.2291666666667,144.645833333333,13.2291666666667
"2348",2348,"PACIFIC","MARIAN","Guam",13.48489744,144.7384739,2014,"4/4/14",144.7375,13.4875,144.729166666667,13.4791666666667
"2349",2349,"PACIFIC","MARIAN","Guam",13.39289205,144.6550647,2014,"3/31/14",144.654166666667,13.3958333333333,144.645833333333,13.3958333333333
"2350",2350,"PACIFIC","MARIAN","Guam",13.60607377,144.8336791,2014,"3/25/14",144.8375,13.6041666666667,144.854166666667,13.6041666666667
"2351",2351,"PACIFIC","MARIAN","Guam",13.46774898,144.6567923,2014,"4/4/14",144.654166666667,13.4708333333333,144.645833333333,13.4791666666667
"2352",2352,"PACIFIC","MARIAN","Guam",13.48810452,144.7643728,2014,"3/25/14",144.7625,13.4875,144.770833333333,13.4791666666667
"2353",2353,"PACIFIC","MARIAN","Guam",13.27537333,144.6622668,2014,"3/27/14",144.6625,13.2791666666667,144.645833333333,13.2708333333333
"2354",2354,"PACIFIC","MARIAN","Guam",13.65065427,144.8782804,2014,"3/30/14",144.879166666667,13.6541666666667,144.895833333333,13.6458333333333
"2355",2355,"PACIFIC","MARIAN","Guam",13.25916147,144.6531257,2014,"3/27/14",144.654166666667,13.2625,144.645833333333,13.2708333333333
"2356",2356,"PACIFIC","MARIAN","Guam",13.28807635,144.6536857,2014,"3/27/14",144.654166666667,13.2875,144.645833333333,13.2708333333333
"2357",2357,"PACIFIC","MARIAN","Guam",13.3498928,144.6394565,2014,"3/27/14",144.6375,13.3458333333333,144.645833333333,13.3541666666667
"2358",2358,"PACIFIC","MARIAN","Guam",13.30920135,144.6517751,2014,"3/27/14",144.654166666667,13.3125,144.645833333333,13.3125
"2359",2359,"PACIFIC","MARIAN","Guam",13.23864056,144.6603944,2014,"3/26/14",144.6625,13.2375,144.645833333333,13.2291666666667
"2360",2360,"PACIFIC","MARIAN","Guam",13.65304587,144.8726878,2014,"3/30/14",144.870833333333,13.6541666666667,144.854166666667,13.6458333333333
"2361",2361,"PACIFIC","MARIAN","Guam",13.36390793,144.6444018,2014,"3/27/14",144.645833333333,13.3625,144.645833333333,13.3541666666667
"2362",2362,"PACIFIC","MARIAN","Guam",13.29991638,144.6569286,2014,"3/27/14",144.654166666667,13.2958333333333,144.645833333333,13.3125
"2363",2363,"PACIFIC","MARIAN","Guam",13.65345625,144.8723713,2014,"3/30/14",144.870833333333,13.6541666666667,144.854166666667,13.6458333333333
"2364",2364,"PACIFIC","MARIAN","Guam",13.55106058,144.8089987,2014,"3/25/14",144.8125,13.5541666666667,144.8125,13.5625
"2365",2365,"PACIFIC","MARIAN","Guam",13.23855481,144.639414,2014,"3/26/14",144.6375,13.2375,144.645833333333,13.2291666666667
"2366",2366,"PACIFIC","MARIAN","Guam",13.58279237,144.830938,2014,"3/25/14",144.829166666667,13.5791666666667,144.8125,13.5625
"2367",2367,"PACIFIC","MARIAN","Guam",13.41115572,144.6542384,2014,"3/31/14",144.654166666667,13.4125,144.645833333333,13.3958333333333
"2368",2368,"PACIFIC","MARIAN","Guam",13.48852403,144.7657918,2014,"4/4/14",144.7625,13.4875,144.770833333333,13.4791666666667
"2369",2369,"PACIFIC","MARIAN","Guam",13.2355183,144.653573,2014,"3/26/14",144.654166666667,13.2375,144.645833333333,13.2291666666667
"2370",2370,"PACIFIC","MARIAN","Guam",13.38210354,144.6465065,2014,"3/31/14",144.645833333333,13.3791666666667,144.645833333333,13.3958333333333
"2371",2371,"PACIFIC","MARIAN","Guguan",17.29808654,145.8396111,2014,"5/6/14",145.8375,17.2958333333333,145.854166666667,17.3125
"2372",2372,"PACIFIC","MARIAN","Guguan",17.32006623,145.8466772,2014,"5/6/14",145.845833333333,17.3208333333333,145.854166666667,17.3125
"2373",2373,"PACIFIC","MARIAN","Guguan",17.30237598,145.8504295,2014,"5/6/14",145.854166666667,17.3041666666667,145.854166666667,17.3125
"2374",2374,"PACIFIC","MARIAN","Guguan",17.29507349,145.8462223,2014,"5/6/14",145.845833333333,17.2958333333333,145.854166666667,17.3125
"2375",2375,"PACIFIC","MARIAN","Guguan",17.31755988,145.8326705,2014,"5/6/14",145.829166666667,17.3208333333333,145.8125,17.3125
"2376",2376,"PACIFIC","MARIAN","Guguan",17.30457723,145.8306799,2014,"5/6/14",145.829166666667,17.3041666666667,145.8125,17.3125
"2377",2377,"PACIFIC","MARIAN","Guguan",17.29941423,145.8505519,2014,"5/6/14",145.854166666667,17.2958333333333,145.854166666667,17.3125
"2378",2378,"PACIFIC","MARIAN","Guguan",17.31372457,145.8504548,2014,"5/6/14",145.854166666667,17.3125,145.854166666667,17.3125
"2379",2379,"PACIFIC","MARIAN","Guguan",17.29727458,145.8364588,2014,"5/6/14",145.8375,17.2958333333333,145.854166666667,17.3125
"2380",2380,"PACIFIC","MARIAN","Guguan",17.31092644,145.8314551,2014,"5/6/14",145.829166666667,17.3125,145.8125,17.3125
"2381",2381,"PACIFIC","MARIAN","Guguan",17.32260025,145.8397871,2014,"5/6/14",145.8375,17.3208333333333,145.854166666667,17.3125
"2382",2382,"PACIFIC","MHI","Hawaii",20.25749448,-155.8038442,2013,"8/3/13",-155.804166666667,20.2541666666667,-155.8125,20.2708333333333
"2383",2383,"PACIFIC","MHI","Hawaii",20.19749522,-155.7091345,2013,"8/3/13",-155.7125,20.1958333333333,-155.729166666667,20.1875
"2384",2384,"PACIFIC","MHI","Hawaii",20.27029943,-155.8421885,2013,"8/3/13",-155.845833333333,20.2708333333333,-155.854166666667,20.2708333333333
"2385",2385,"PACIFIC","MHI","Hawaii",20.24326519,-155.7588726,2013,"8/3/13",-155.7625,20.2458333333333,-155.770833333333,20.2291666666667
"2386",2386,"PACIFIC","MHI","Hawaii",20.26759828,-155.8473238,2013,"8/3/13",-155.845833333333,20.2708333333333,-155.854166666667,20.2708333333333
"2387",2387,"PACIFIC","MHI","Hawaii",20.22456148,-155.7370606,2013,"8/3/13",-155.7375,20.2208333333333,-155.729166666667,20.2291666666667
"2388",2388,"PACIFIC","MHI","Hawaii",20.19613224,-155.7117529,2013,"8/3/13",-155.7125,20.1958333333333,-155.729166666667,20.1875
"2389",2389,"PACIFIC","MHI","Hawaii",20.26168551,-155.8246959,2013,"8/3/13",-155.820833333333,20.2625,-155.8125,20.2708333333333
"2390",2390,"PACIFIC","MHI","Hawaii",20.25059533,-155.7924614,2013,"8/3/13",-155.795833333333,20.2541666666667,-155.8125,20.2708333333333
"2391",2391,"PACIFIC","MHI","Hawaii",20.24361681,-155.8899036,2013,"8/3/13",-155.8875,20.2458333333333,-155.895833333333,20.2291666666667
"2392",2392,"PACIFIC","MHI","Hawaii",20.24934433,-155.7970292,2013,"8/3/13",-155.795833333333,20.2458333333333,-155.8125,20.2291666666667
"2393",2393,"PACIFIC","MHI","Hawaii",20.24433305,-155.7739823,2013,"8/3/13",-155.770833333333,20.2458333333333,-155.770833333333,20.2291666666667
"2394",2394,"PACIFIC","MHI","Hawaii",19.98997229,-155.8381286,2013,"8/8/13",-155.8375,19.9875,-155.854166666667,19.9791666666667
"2395",2395,"PACIFIC","MHI","Hawaii",19.15302216,-155.9155067,2013,"8/4/13",-155.9125,19.1541666666667,-155.895833333333,19.1458333333333
"2396",2396,"PACIFIC","MHI","Hawaii",20.0630039,-155.8532633,2013,"8/8/13",-155.854166666667,20.0625,-155.854166666667,20.0625
"2397",2397,"PACIFIC","MHI","Hawaii",19.939099,-155.8828862,2013,"8/8/13",-155.879166666667,19.9375,-155.895833333333,19.9375
"2398",2398,"PACIFIC","MHI","Hawaii",19.13674979,-155.9190188,2013,"8/4/13",-155.920833333333,19.1375,-155.9375,19.1458333333333
"2399",2399,"PACIFIC","MHI","Hawaii",19.89859303,-155.9091576,2013,"8/8/13",-155.9125,19.8958333333333,-155.895833333333,19.8958333333333
"2400",2400,"PACIFIC","MHI","Hawaii",20.03786271,-155.836791,2013,"8/8/13",-155.8375,20.0375,-155.854166666667,20.0208333333333
"2401",2401,"PACIFIC","MHI","Hawaii",19.87847437,-155.916095,2013,"8/8/13",-155.9125,19.8791666666667,-155.895833333333,19.8958333333333
"2402",2402,"PACIFIC","MHI","Hawaii",20.0034452,-155.8333024,2013,"8/8/13",-155.829166666667,20.0041666666667,-155.8125,20.0208333333333
"2403",2403,"PACIFIC","MHI","Hawaii",19.91792388,-155.8931737,2013,"8/8/13",-155.895833333333,19.9208333333333,-155.895833333333,19.9375
"2404",2404,"PACIFIC","MHI","Hawaii",19.97723591,-155.8339528,2013,"8/8/13",-155.8375,19.9791666666667,-155.854166666667,19.9791666666667
"2405",2405,"PACIFIC","MHI","Hawaii",19.91123286,-155.8969777,2013,"8/8/13",-155.895833333333,19.9125,-155.895833333333,19.8958333333333
"2406",2406,"PACIFIC","MHI","Hawaii",19.94641087,-155.8714931,2013,"8/8/13",-155.870833333333,19.9458333333333,-155.854166666667,19.9375
"2407",2407,"PACIFIC","MHI","Hawaii",19.89316491,-155.9063213,2013,"8/8/13",-155.904166666667,19.8958333333333,-155.895833333333,19.8958333333333
"2408",2408,"PACIFIC","MHI","Hawaii",19.86209798,-155.9281347,2013,"8/8/13",-155.929166666667,19.8625,-155.9375,19.8541666666667
"2409",2409,"PACIFIC","MHI","Hawaii",19.44146164,-154.8574018,2013,"8/6/13",-154.854166666667,19.4375,-154.854166666667,19.4375
"2410",2410,"PACIFIC","MHI","Hawaii",19.74557402,-155.0255332,2013,"8/5/13",-155.029166666667,19.7458333333333,-155.020833333333,19.7291666666667
"2411",2411,"PACIFIC","MHI","Hawaii",19.8325335,-155.0803804,2013,"8/5/13",-155.079166666667,19.8291666666667,-155.0625,19.8125
"2412",2412,"PACIFIC","MHI","Hawaii",19.74418798,-155.0468021,2013,"8/5/13",-155.045833333333,19.7458333333333,-155.0625,19.7291666666667
"2413",2413,"PACIFIC","MHI","Hawaii",19.74691001,-155.0579811,2013,"8/5/13",-155.054166666667,19.7458333333333,-155.0625,19.7291666666667
"2414",2414,"PACIFIC","MHI","Hawaii",19.46009243,-154.8347954,2013,"8/6/13",-154.8375,19.4625,-154.854166666667,19.4791666666667
"2415",2415,"PACIFIC","MHI","Hawaii",19.74481596,-155.0538582,2013,"8/5/13",-155.054166666667,19.7458333333333,-155.0625,19.7291666666667
"2416",2416,"PACIFIC","MHI","Hawaii",19.40856803,-154.9009287,2013,"8/6/13",-154.904166666667,19.4125,-154.895833333333,19.3958333333333
"2417",2417,"PACIFIC","MHI","Hawaii",19.66451297,-154.9748457,2013,"8/5/13",-154.970833333333,19.6625,-154.979166666667,19.6458333333333
"2418",2418,"PACIFIC","MHI","Hawaii",19.39415543,-154.9258347,2013,"8/6/13",-154.929166666667,19.3958333333333,-154.9375,19.3958333333333
"2419",2419,"PACIFIC","MHI","Hawaii",19.4231828,-154.8839146,2013,"8/6/13",-154.8875,19.4208333333333,-154.895833333333,19.4375
"2420",2420,"PACIFIC","MHI","Hawaii",19.77316163,-155.0877632,2013,"8/5/13",-155.0875,19.7708333333333,-155.104166666667,19.7708333333333
"2421",2421,"PACIFIC","MHI","Hawaii",18.9636033,-155.6063743,2013,"8/7/13",-155.604166666667,18.9625,-155.604166666667,18.9791666666667
"2422",2422,"PACIFIC","MHI","Hawaii",19.08245567,-155.5452286,2013,"8/7/13",-155.545833333333,19.0791666666667,-155.5625,19.0625
"2423",2423,"PACIFIC","MHI","Hawaii",19.00462098,-155.5838151,2013,"8/7/13",-155.5875,19.0041666666667,-155.604166666667,19.0208333333333
"2424",2424,"PACIFIC","MHI","Hawaii",19.04885941,-155.5520371,2013,"8/7/13",-155.554166666667,19.0458333333333,-155.5625,19.0625
"2425",2425,"PACIFIC","MHI","Hawaii",19.08267595,-155.5481138,2013,"8/7/13",-155.545833333333,19.0791666666667,-155.5625,19.0625
"2426",2426,"PACIFIC","MHI","Hawaii",19.13276888,-155.5023977,2013,"8/7/13",-155.504166666667,19.1291666666667,-155.520833333333,19.1458333333333
"2427",2427,"PACIFIC","MHI","Hawaii",19.10352711,-155.5312334,2013,"8/7/13",-155.529166666667,19.1041666666667,-155.520833333333,19.1041666666667
"2428",2428,"PACIFIC","MHI","Hawaii",19.02496713,-155.5691274,2013,"8/7/13",-155.570833333333,19.0208333333333,-155.5625,19.0208333333333
"2429",2429,"PACIFIC","MHI","Hawaii",18.91922507,-155.684961,2013,"8/7/13",-155.6875,18.9208333333333,-155.6875,18.9375
"2430",2430,"PACIFIC","MHI","Hawaii",18.96727181,-155.6137924,2013,"8/7/13",-155.6125,18.9708333333333,-155.604166666667,18.9791666666667
"2431",2431,"PACIFIC","MHI","Hawaii",19.03911771,-155.5566665,2013,"8/7/13",-155.554166666667,19.0375,-155.5625,19.0208333333333
"2432",2432,"PACIFIC","MHI","Hawaii",19.7366633,-155.0156763,2013,"8/5/13",-155.0125,19.7375,-155.020833333333,19.7291666666667
"2433",2433,"PACIFIC","MHI","Hawaii",19.4433614,-154.8556298,2013,"8/6/13",-154.854166666667,19.4458333333333,-154.854166666667,19.4375
"2434",2434,"PACIFIC","MHI","Hawaii",19.42717879,-154.8753698,2013,"8/6/13",-154.879166666667,19.4291666666667,-154.895833333333,19.4375
"2435",2435,"PACIFIC","MHI","Hawaii",19.38144528,-154.935782,2013,"8/6/13",-154.9375,19.3791666666667,-154.9375,19.3958333333333
"2436",2436,"PACIFIC","MHI","Hawaii",19.37339933,-154.9464032,2013,"8/6/13",-154.945833333333,19.3708333333333,-154.9375,19.3541666666667
"2437",2437,"PACIFIC","MHI","Hawaii",19.36723553,-154.9548368,2013,"8/6/13",-154.954166666667,19.3708333333333,-154.9375,19.3541666666667
"2438",2438,"PACIFIC","MHI","Hawaii",19.49032243,-154.8146333,2013,"8/6/13",-154.8125,19.4875,-154.8125,19.4791666666667
"2439",2439,"PACIFIC","MHI","Hawaii",19.12053332,-155.9201934,2013,"8/4/13",-155.920833333333,19.1208333333333,-155.9375,19.1041666666667
"2440",2440,"PACIFIC","MHI","Hawaii",19.799082,-156.022947,2015,"6/20/15",-156.020833333333,19.7958333333333,-156.020833333333,19.8125
"2441",2441,"PACIFIC","MHI","Hawaii",19.575632,-155.970582,2015,"6/16/15",-155.970833333333,19.5791666666667,-155.979166666667,19.5625
"2442",2442,"PACIFIC","MHI","Hawaii",19.7813,-156.051124,2015,"6/20/15",-156.054166666667,19.7791666666667,-156.0625,19.7708333333333
"2443",2443,"PACIFIC","MHI","Hawaii",19.343836,-155.886842,2015,"6/18/15",-155.8875,19.3458333333333,-155.895833333333,19.3541666666667
"2444",2444,"PACIFIC","MHI","Hawaii",19.491988,-155.949943,2015,"6/16/15",-155.945833333333,19.4958333333333,-155.9375,19.4791666666667
"2445",2445,"PACIFIC","MHI","Hawaii",20.109713,-155.491477,2015,"7/2/15",-155.4875,20.1125,-155.479166666667,20.1041666666667
"2446",2446,"PACIFIC","MHI","Hawaii",19.851872,-155.972663,2015,"6/20/15",-155.970833333333,19.8541666666667,-155.979166666667,19.8541666666667
"2447",2447,"PACIFIC","MHI","Hawaii",20.020272,-155.282715,2015,"6/17/15",-155.279166666667,20.0208333333333,-155.270833333333,20.0208333333333
"2448",2448,"PACIFIC","MHI","Hawaii",20.040718,-155.331339,2015,"7/2/15",-155.329166666667,20.0375,-155.3125,20.0208333333333
"2449",2449,"PACIFIC","MHI","Hawaii",19.568667,-155.971391,2015,"6/16/15",-155.970833333333,19.5708333333333,-155.979166666667,19.5625
"2450",2450,"PACIFIC","MHI","Hawaii",19.795491,-156.037925,2015,"6/20/15",-156.0375,19.7958333333333,-156.020833333333,19.8125
"2451",2451,"PACIFIC","MHI","Hawaii",19.229177,-155.901983,2015,"6/18/15",-155.904166666667,19.2291666666667,-155.895833333333,19.2291666666667
"2452",2452,"PACIFIC","MHI","Hawaii",19.912636,-155.134927,2015,"6/17/15",-155.1375,19.9125,-155.145833333333,19.8958333333333
"2453",2453,"PACIFIC","MHI","Hawaii",19.65136,-156.03107,2015,"6/16/15",-156.029166666667,19.6541666666667,-156.020833333333,19.6458333333333
"2454",2454,"PACIFIC","MHI","Hawaii",19.509591,-155.957528,2015,"6/16/15",-155.954166666667,19.5125,-155.9375,19.5208333333333
"2455",2455,"PACIFIC","MHI","Hawaii",19.052735,-155.885586,2015,"6/19/15",-155.8875,19.0541666666667,-155.895833333333,19.0625
"2456",2456,"PACIFIC","MHI","Hawaii",20.128582,-155.551866,2015,"7/2/15",-155.554166666667,20.1291666666667,-155.5625,20.1458333333333
"2457",2457,"PACIFIC","MHI","Hawaii",19.694882,-156.048138,2015,"6/16/15",-156.045833333333,19.6958333333333,-156.0625,19.6875
"2458",2458,"PACIFIC","MHI","Hawaii",19.076333,-155.901256,2015,"6/19/15",-155.904166666667,19.0791666666667,-155.895833333333,19.0625
"2459",2459,"PACIFIC","MHI","Hawaii",20.113915,-155.515451,2015,"7/2/15",-155.5125,20.1125,-155.520833333333,20.1041666666667
"2460",2460,"PACIFIC","MHI","Hawaii",19.5037,-155.952654,2015,"6/16/15",-155.954166666667,19.5041666666667,-155.9375,19.5208333333333
"2461",2461,"PACIFIC","MHI","Hawaii",19.641143,-156.010026,2015,"6/16/15",-156.0125,19.6375,-156.020833333333,19.6458333333333
"2462",2462,"PACIFIC","MHI","Hawaii",19.805951,-155.085951,2015,"6/17/15",-155.0875,19.8041666666667,-155.104166666667,19.8125
"2463",2463,"PACIFIC","MHI","Hawaii",19.7569,-156.049831,2015,"6/20/15",-156.045833333333,19.7541666666667,-156.0625,19.7708333333333
"2464",2464,"PACIFIC","MHI","Hawaii",19.919755,-155.140342,2015,"6/17/15",-155.1375,19.9208333333333,-155.145833333333,19.9375
"2465",2465,"PACIFIC","MHI","Hawaii",19.787896,-156.042952,2015,"6/20/15",-156.045833333333,19.7875,-156.0625,19.7708333333333
"2466",2466,"PACIFIC","MHI","Hawaii",19.747491,-156.055423,2015,"6/16/15",-156.054166666667,19.7458333333333,-156.0625,19.7291666666667
"2467",2467,"PACIFIC","MHI","Hawaii",19.612929,-155.98592,2015,"6/16/15",-155.9875,19.6125,-155.979166666667,19.6041666666667
"2468",2468,"PACIFIC","MHI","Hawaii",20.074412,-155.398549,2015,"7/2/15",-155.395833333333,20.0708333333333,-155.395833333333,20.0625
"2469",2469,"PACIFIC","MHI","Hawaii",19.714778,-156.051834,2015,"6/16/15",-156.054166666667,19.7125,-156.0625,19.7291666666667
"2470",2470,"PACIFIC","MHI","Hawaii",19.302749,-155.889545,2015,"6/18/15",-155.8875,19.3041666666667,-155.895833333333,19.3125
"2471",2471,"PACIFIC","MHI","Hawaii",19.962845,-155.197626,2015,"6/17/15",-155.195833333333,19.9625,-155.1875,19.9791666666667
"2472",2472,"PACIFIC","MHI","Hawaii",19.027805,-155.86487,2015,"6/19/15",-155.8625,19.0291666666667,-155.854166666667,19.0208333333333
"2473",2473,"PACIFIC","MHI","Hawaii",19.838023,-155.081647,2015,"6/17/15",-155.079166666667,19.8375,-155.0625,19.8541666666667
"2474",2474,"PACIFIC","MHI","Hawaii",20.104933,-155.475679,2015,"7/2/15",-155.479166666667,20.1041666666667,-155.479166666667,20.1041666666667
