"","OCEAN","JURISDICTION","REGION","cell_2.5","lat_bin_2.5","long_bin_2.5","c_sst_mean","c_sst_sd","human_pop50_log","kd490_cv","kd490_mean","kd490_sd","land_area50_log","nAll_30yr","npp_cv","npp_mean","npp_sd","sst_cv","sst_mean","sst_sd","wave_cv","wave_mean","wave_sd"
"450","PACIFIC","MARIAN","Marianas_lower","145.688_15.188",15.1875,145.6875,28,1.06,2.12162202090854,0.138439589,0.02351758,0.003255764,1.2857922878695,3.7535925945139,0.28311009625,406.047114075,118.7252787525,0.027856194,28.38484,0.79069362,0.19389382625,24.34075332,4.620607441
"451","PACIFIC","MARIAN","Marianas_lower","145.688_15.229",15.22916667,145.6875,28.002,1.09,2.23157488620202,0.141457997,0.02479277,0.003507136,1.35817239856644,3.80121738051297,0.2368610388,365.04947336,86.591508954,0.029331378,28.39846,0.832965966,0.196484363,23.791072852,4.5886530396
"452","PACIFIC","MARIAN","Marianas_lower","145.729_15.104",15.10416667,145.7291667,28.07,1.09,4.82922165350084,0.130082234,0.02224051,0.002893095,2.88933534210049,1.7507664497185,0.1915757695,330.193007425,64.412500075,0.028722734,28.43089,0.816612883,0.1895813925,23.173026665,4.36627825375
"453","PACIFIC","MARIAN","Marianas_lower","145.729_15.146",15.14583333,145.7291667,28.06,1.08,7.0119379092928,0.131863358,0.02270021,0.002993326,4.13787055601449,0.00110467168269679,0.228543381,320.4217641,73.23027333,0.031058034,28.4139,0.882479858,0.197272019,25.14095187,4.959606327
"454","PACIFIC","MARIAN","Marianas_lower","145.729_15.271",15.27083333,145.7291667,27.99,1.1,0.719121484392564,0.151180696,0.02561824,0.003872983,0.189134601011894,5.0006709636515,0.386600461,515.3106564,199.2193374,0.02895581,28.38785,0.821993187,0.15471032,31.91391546,4.937412061
"455","PACIFIC","MARIAN","Marianas_lower","145.771_15.146",15.14583333,145.7708333,28.06,1.08,3.72137203692449,0.121937142,0.02226372,0.002714774,2.27577574336802,3.00141513016424,0.209472781,342.36428195,72.2295256875,0.029490178,28.47861,0.83983927,0.2010620295,22.207295435,4.45449270725
"456","PACIFIC","MARIAN","Marianas_lower","145.771_15.188",15.1875,145.7708333,28.05,1.07,3.4201634722646,0.112517737,0.02284966,0.002570992,1.99553217538028,2.33688654303512,0.181621723,341.631657366667,63.0840644066667,0.029556659,28.40519,0.839562505,0.174868764333333,26.0601671133333,4.47431305933333
"457","PACIFIC","MARIAN","Marianas_lower","145.771_15.229",15.22916667,145.7708333,28.05,1.08,2.60575352471939,0.125758797,0.02385519,0.003,1.65773576506861,2.50491804251797,0.248613308,369.6259333,91.89392587,0.031084167,28.35357,0.881347094,0.206954995,21.81636594,4.515005901
"458","PACIFIC","MARIAN","Marianas_lower","145.771_15.271",15.27083333,145.7708333,27.99,1.1,2.59477514203236,0.140007949,0.02463887,0.003449638,1.6488465343157,5.00199065971887,0.225388421,360.62194895,81.489128125,0.029453368,28.3796,0.835874811,0.206945539,21.66094378,4.4826371575
"459","PACIFIC","MARIAN","Marianas_lower","145.812_15.229",15.22916667,145.8125,28.05,1.08,4.07227966149947,0.131227266,0.02274651,0.002984962,2.47634447426415,3.33824630188018,0.195354969,339.6810664,67.7556492033333,0.029490993,28.48249,0.839976904,0.192298997666667,22.7153998566667,4.33726134
"460","PACIFIC","MARIAN","Marianas_lower","145.812_15.271",15.27083333,145.8125,28.045,1.09,4.05947319096605,0.113889496,0.02352765,0.002679552,2.47520173961709,0.837340013524129,0.216544886166667,344.336858316667,75.0318442775,0.033983071,28.18508,0.957815588,0.20007843925,22.7959218075,4.54563995325
"461","PACIFIC","MARIAN","Marianas_middle","145.688_18.062",18.0625,145.6875,27.915,1.22,0.0168255157307587,0.103674596,0.02310913,0.00239583,1.7424206852387,1.50253065247089,0.0924349955,987.6921777,91.38071995,0.042441739,28.27369,1.199984583,0.2335625005,27.992397255,6.5379707245
"462","PACIFIC","MARIAN","Marianas_middle","145.729_18.062",18.0625,145.7291667,27.8933333333333,1.22777777777778,0.019834441220957,0.117320392,0.02312413,0.002712932,1.74777982285204,1.10095798340044,0.0894417158,992.24887946,88.777206519,0.041652151,28.26693,1.177378444,0.2341403752,27.990012214,6.5535893747
"463","PACIFIC","MARIAN","Marianas_middle","145.729_18.104",18.10416667,145.7291667,27.8566666666667,1.24,0.00141294366207722,0.096974037,0.022966,0.002227106,1.74688129439718,0.000964721390046179,0.094586389,993.679132966667,94.0264705066667,0.042841917,28.22408,1.209173685,0.234042654,27.9902193433333,6.55090615833333
"464","PACIFIC","MARIAN","Marianas_middle","145.771_16.688",16.6875,145.7708333,28.03,1.16,7.00413592480882,0.249535323,0.02302104,0.005744563,4.13546737517771,0.00380013270070776,0.175661959166667,300.967693766667,53.0623674016667,0.035591723,28.46055,1.012960019,0.178924453333333,24.465815595,4.37665167283333
"465","PACIFIC","MARIAN","Marianas_middle","145.771_16.729",16.72916667,145.7708333,28.004,1.158,7.03482478604049,0.222082459,0.02309211,0.005128353,4.13662315170806,0.000588994353311136,0.189719342,307.5794748,58.476998448,0.035229183,28.45632,1.002492893,0.1835239802,24.81874123,4.5553224928
"466","PACIFIC","MARIAN","Marianas_middle","145.771_18.062",18.0625,145.7708333,27.9,1.25,0.0281205485513343,0.10303946,0.02327182,0.002397916,1.74855341724482,3.00466962639708,0.1023131,996.1348397,101.9176439,0.041306162,28.24984,1.166892454,0.233971669,27.98364439,6.547379987
"467","PACIFIC","MARIAN","Marianas_middle","145.771_18.104",18.10416667,145.7708333,27.8733333333333,1.25777777777778,0.0185060847506844,0.107686444,0.02319697,0.002497999,1.74692280436831,0.669143978867602,0.085936189,987.077489944444,84.86170117,0.041398073,28.25028,1.169507161,0.233770501111111,27.9961391988889,6.54466892022222
"468","PACIFIC","MARIAN","Marianas_middle","145.771_18.146",18.14583333,145.7708333,27.8633333333333,1.27333333333333,0.0174653143064815,0.091008465,0.0230486,0.002097618,1.74482141216851,0.754354624942644,0.079719485,992.8309739,79.150357505,0.043304752,28.19117,1.220811615,0.23459661,27.99499714,6.5675279795
"469","PACIFIC","MARIAN","Marianas_middle","145.771_18.188",18.1875,145.7708333,27.865,1.275,0.0415606004398548,0.085141334,0.02292567,0.001951922,1.74696129462387,0.00194308168720454,0.0918722735,992.10335585,91.1839187725,0.041762067,28.27042,1.180631187,0.2340263165,27.9887659825,6.5501047235
"470","PACIFIC","MARIAN","Marianas_middle","145.812_17.312",17.3125,145.8125,27.97,1.17,0.000248748214394401,0.133514517,0.02310947,0.00308545,4.05919933294366,0.00269836837891489,0.161756924333333,294.411652,47.4811255766667,0.037145857,28.42962,1.056042613,0.400801371333333,22.71109859,9.10281927766667
"471","PACIFIC","MARIAN","Marianas_middle","145.812_17.562",17.5625,145.8125,27.96,1.2,0.0462499043772136,0.13341716,0.02277137,0.003038092,2.9014780050538,2.00205714526121,0.158902453,310.4338073,49.32869358,0.039168629,28.40011,1.112393366,0.397354602,22.26532888,8.847230889
"472","PACIFIC","MARIAN","Marianas_middle","145.812_17.604",17.60416667,145.8125,27.936,1.2,0.0275408785343579,0.124255955,0.02276291,0.002828427,2.90489384416566,0.400873864738969,0.1598148238,309.0697808,49.393102992,0.03895896,28.38019,1.105662697,0.3976875738,22.268917372,8.8560725094
"473","PACIFIC","MARIAN","Marianas_middle","145.812_18.104",18.10416667,145.8125,27.9,1.24,0.0372036110448347,0.120146592,0.02337906,0.002808914,1.74988514716989,2.00074733529473,0.081806595,985.131086566667,80.58139443,0.04125116,28.25562,1.16557711,0.233771753333333,27.9963084233333,6.54474012733333
"474","PACIFIC","MARIAN","Marianas_middle","145.812_18.146",18.14583333,145.8125,27.85,1.24,0.0106601052329308,0.089149544,0.02328732,0.002076054,1.74960357754602,1.33362828685747,0.088196492,989.405109766667,87.3039324683333,0.042693662,28.21843,1.204748106,0.233907203666667,27.9932638833333,6.54782314283333
"475","PACIFIC","MARIAN","Marianas_middle","145.812_18.188",18.1875,145.8125,27.87,1.27,0.0421435576325539,0.083455945,0.0231418,0.001931321,1.74256447225859,0.00288920507067814,0.1023131,996.1348397,101.9176439,0.041812581,28.24533,1.181010161,0.233971669,27.98364439,6.547379987
"476","PACIFIC","MARIAN","Marianas_middle","145.854_17.312",17.3125,145.8541667,27.97,1.17,0.000241995104422844,0.089256315,0.02296073,0.00204939,4.06713512666563,0.0028249588527251,0.154798115125,306.463116525,47.3207976975,0.037152239,28.36,1.053637509,0.389143218125,20.00353335,8.006340807125
"477","PACIFIC","MARIAN","Marianas_middle","145.854_17.562",17.5625,145.8541667,27.96,1.2,0.0447403967702439,0.151341823,0.02269771,0.003435113,2.90346153788429,0.00128965735668316,0.153025625,315.6851393,48.30791584,0.039059842,28.38096,1.108555817,0.397738269,22.32734526,8.880439668
"478","PACIFIC","MARIAN","Marianas_middle","145.854_17.604",17.60416667,145.8541667,27.9625,1.2075,0.0163335422202114,0.145108363,0.02295985,0.003331666,2.90395975580481,0.503107735587982,0.154317194,315.06165515,48.6191621275,0.040783878,28.24537,1.151955728,0.39822180075,22.337409015,8.895244863
"479","PACIFIC","MARIAN","Marianas_upper","144.896_20.521",20.52083333,144.8958333,27.5,1.545,12.045625752534,0.07796717,0.02290781,0.001786057,6.32633524796125,0.00387446734239347,0.23337771175,281.658351,65.64935976,0.056502556,27.72734,1.566665567,0.63094602875,5.7644379475,2.82004079175
"480","PACIFIC","MARIAN","Marianas_upper","144.896_20.562",20.5625,144.8958333,27.47,1.56,12.0649710288252,0.098623625,0.02321051,0.002289105,6.32551429812502,0.00129532027058303,0.245225626571429,273.678386957143,66.7115691842857,0.056683328,27.72466,1.57152601,0.526873255857143,9.86606622471429,4.85807360885714
"481","PACIFIC","MARIAN","Marianas_upper","145.188_20.021",20.02083333,145.1875,27.65,1.46,11.989608825272,0.114768827,0.02329856,0.002673948,7.76314204928977,0.751729497464839,0.1248971175,476.886799925,59.5759211675,0.051789447,27.85147,1.442412216,0.2123938255,1.413947381,0.3021083095
"482","PACIFIC","MARIAN","Marianas_upper","145.229_20.021",20.02083333,145.2291667,27.6494444444444,1.46055555555556,11.6438039210028,0.114666136,0.0231886,0.002658947,7.67462530373915,0.224820066417774,0.1262711135,513.121311483333,65.0614670586111,0.052469136,27.7439,1.455698458,0.322926804555556,6.98796395763889,3.31724485516667
"483","PACIFIC","MARIAN","Marianas_upper","145.396_19.688",19.6875,145.3958333,27.6766666666667,1.43611111111111,0.0362572266359782,0.074524922,0.02249322,0.001676305,2.49641557835083,0.00484364990261383,0.141727278833333,311.70601435,44.1630038416667,0.049786603,27.88447,1.388273028,0.3942494475,24.84874196,9.796602647
"484","PACIFIC","MARIAN","Marianas_upper","145.438_19.688",19.6875,145.4375,27.69,1.45,0.0241728691399049,0.078272494,0.02253051,0.001763519,2.49228416866969,0.00146986889303662,0.109879668,313.9418651,34.4958278,0.049814577,27.88378,1.389018718,0.394402515,24.84392826,9.798507797
"485","PACIFIC","MARIAN","Rota","145.146_14.104",14.10416667,145.1458333,28.19,1.065,0.725598006622222,0.099067166,0.02100459,0.002080865,0.192698274227701,5.00493975843536,0.152917671,317.073791,48.48618563,0.027261727,28.62278,0.780306414,0.154573349,31.9367133,4.936564732
"486","PACIFIC","MARIAN","Rota","145.146_14.146",14.14583333,145.1458333,28.1972727272727,1.05727272727273,0.696223090408884,0.089591223,0.02088183,0.001870829,0.19258081789272,5.0035506075772,0.195773691363636,344.054970245455,68.2970257754545,0.026939664,28.58664,0.770114472,0.154603161363636,31.95799621,4.940807284
"487","PACIFIC","MARIAN","Rota","145.188_14.104",14.10416667,145.1875,28.168,1.076,0.718244862884075,0.110435982,0.02050917,0.00226495,0.191243684306088,5.00277700137929,0.152917671,317.073791,48.48618563,0.027510965,28.62037,0.78737399,0.154573349,31.9367133,4.936564732
"488","PACIFIC","MARIAN","Rota","145.188_14.146",14.14583333,145.1875,28.17,1.08,0.717462804306444,0.096820507,0.02052727,0.001987461,0.188668273653435,5.00280173211941,0.236301736,364.7516023,86.19143678,0.027542697,28.5885,0.787404407,0.154620747,32.00074482,4.947979081
"489","PACIFIC","MARIAN","Rota","145.188_14.188",14.1875,145.1875,28.15,1.07,0.732697276697361,0.088404153,0.02067286,0.001827567,0.188805740337215,5.00314330869121,0.226672347333333,368.326970266667,83.42068168,0.028502583,28.54718,0.81366836,0.154635263,31.9507191166667,4.940706407
"490","PACIFIC","MARIAN","Rota","145.229_14.104",14.10416667,145.2291667,28.16,1.06,0.699247412488167,0.103550379,0.02055405,0.00212838,0.192322246533625,5.00004510521772,0.236301736,364.7516023,86.19143678,0.027875991,28.58198,0.796751028,0.154620747,32.00074482,4.947979081
"491","PACIFIC","MARIAN","Rota","145.229_14.188",14.1875,145.2291667,28.145,1.09,0.708228796516333,0.085921802,0.02059059,0.001769181,0.195934848435615,5.00029215123039,0.208507047666667,348.858998533333,73.62301973,0.028650164,28.54437,0.817800893,0.154604947666667,31.97940098,4.944174298
"492","PACIFIC","MARIAN","Rota","145.271_14.188",14.1875,145.2708333,28.13,1.08,0.714890975015587,0.109669134,0.02093249,0.002295648,0.194569050164724,5.00498502727947,0.152917671,317.073791,48.48618563,0.033873391,28.36313,0.96075538,0.154573349,31.9367133,4.936564732
"493","PACIFIC","MHI","Hawaii","-154.812_19.479",19.47916667,-154.8125,24.96,1.01666666666667,3.65324569310909,0.1519886,0.0272074,0.004135215,2.33331951839505,0.00204150967299938,0.119026473,490.717870333333,56.8284728033333,0.047871291,25.01206,1.197359595,0.581996972333333,37.5183628833333,23.0859331003333
"494","PACIFIC","MHI","Hawaii","-154.812_19.521",19.52083333,-154.8125,24.94,1.03,0.0221454345132035,0.188469011,0.02867157,0.005403702,0.77823085318964,0.00117789535201155,0.122299268,490.3167092,59.96537476,0.046192194,24.96119,1.153012142,0.631018239,46.70519348,29.47182894
"495","PACIFIC","MHI","Hawaii","-154.854_19.438",19.4375,-154.8541667,25.01,1.03,4.6964528871367,0.148738354,0.02595196,0.003860052,2.88655044531958,0.000640228558331728,0.222731418,424.833697275,74.5186967525,0.044010799,25.12247,1.105659984,0.5451437445,27.9611904355,17.122202746
"496","PACIFIC","MHI","Hawaii","-154.854_19.562",19.5625,-154.8541667,24.95,1.06,0.0188872923285894,0.229618367,0.03007825,0.006906519,0.785960208745883,0.00109120768145658,0.106222241,585.4069472,62.18323774,0.042045591,24.90304,1.047063035,0.641966792,48.06691178,30.85736115
"497","PACIFIC","MHI","Hawaii","-154.896_19.396",19.39583333,-154.8958333,25.01,1,10.8955350588915,0.153005903,0.02531264,0.003872983,5.47628806254539,0.00297565357061103,0.206614429,397.3466545,82.0975522,0.039647926,25.19404,0.998891436,0.456760871,8.232461163,3.760266132
"498","PACIFIC","MHI","Hawaii","-154.896_19.438",19.4375,-154.8958333,25.01,1,7.27961361519769,0.158021961,0.02669885,0.004219005,3.91138438387438,0.00209974110475741,0.216762189333333,382.739099866667,75.26150413,0.041252288,25.07887,1.034560776,0.519235544666667,18.2280383723333,11.1594452606667
"499","PACIFIC","MHI","Hawaii","-154.896_19.562",19.5625,-154.8958333,NA,NA,0.0383831926078245,0.234694907,0.03096088,0.007266361,0.78563659421285,0.00227400795090944,0.111271358,556.3087255,61.90122738,0.04119101,24.75046,1.019496444,0.640749114,47.77265678,30.61028749
"500","PACIFIC","MHI","Hawaii","-154.938_19.354",19.35416667,-154.9375,25.03,0.99,10.8719877495109,0.161714586,0.0257944,0.004171331,5.47468794696783,0.000389830429339781,0.242847685,325.392621,78.71763698,0.038859244,25.21647,0.979892953,0.455387159,8.5400874575,3.893167552
"501","PACIFIC","MHI","Hawaii","-154.938_19.396",19.39583333,-154.9375,25.03,0.99,10.889424412562,0.16148228,0.02692192,0.004347413,5.46120054380333,0.00122044340474531,0.18038511,365.26465705,65.363733,0.041165255,25.14796,1.035222198,0.443945738,6.052787913,2.715276431
"502","PACIFIC","MHI","Hawaii","-154.938_19.604",19.60416667,-154.9375,25.02,1.09,0.0369858088439681,0.28789441,0.03236135,0.009316652,0.777318719899426,0.00339637648430653,0.1075268495,554.29097275,59.354087325,0.04386683,24.59356,1.078841508,0.455979031,24.153637271,15.219205462
"503","PACIFIC","MHI","Hawaii","-154.979_19.646",19.64583333,-154.9791667,25.06,1.06,5.46343247429762,0.376755453,0.0351074,0.013226904,3.12363804994718,0.00323686992400326,0.144441165,460.37902205,65.322215735,0.045930051,24.51437,1.125946269,0.546282389,29.955396495,17.8907356095
"504","PACIFIC","MHI","Hawaii","-155.021_19.729",19.72916667,-155.0208333,25.0366666666667,1.09666666666667,5.47448894841633,0.750210575,0.04100053,0.030759031,3.1220360324294,0.00104374281829223,0.1487649885,477.531066675,68.643508655,0.045549042,24.68372,1.124319794,0.548531935,29.86015336325,17.93784660825
"505","PACIFIC","MHI","Hawaii","-155.062_19.729",19.72916667,-155.0625,25.03,1.09,8.18542003655037,0.875518085,0.0420921,0.036852395,4.29780324446439,0.00433848166256212,0.22607880475,379.877178825,77.25163387,0.046394225,24.64684,1.143471032,0.508705745,17.7754727905,10.3273430945
"506","PACIFIC","MHI","Hawaii","-155.062_19.812",19.8125,-155.0625,NA,NA,10.8712941246459,0.245710531,0.03424466,0.008414274,5.45453785223734,0.00235942234634422,0.168355083,407.4411723,68.59479243,0.043415191,25.00109,1.085427105,0.450422753,15.18608335,6.840157471
"507","PACIFIC","MHI","Hawaii","-155.062_19.854",19.85416667,-155.0625,NA,NA,10.9096536410096,0.232107951,0.03121689,0.007245688,5.47452824508688,0.00368411834584549,0.207873036,288.2604436,59.92157356,0.044572531,24.97102,1.113021563,0.391604326,9.162482536,3.588067798
"508","PACIFIC","MHI","Hawaii","-155.104_19.771",19.77083333,-155.1041667,NA,NA,10.9072071604052,0.882219642,0.04150435,0.036615953,5.44187922758337,0.00447578123188578,0.127158067,361.0882588,45.91528502,0.046990796,24.75616,1.163311652,0.455060007,16.17834519,7.362117876
"509","PACIFIC","MHI","Hawaii","-155.104_19.812",19.8125,-155.1041667,NA,NA,0.0088770286379993,0.864324341,0.04121852,0.03562617,2.43115226708043,0.00343723710742779,0.123155355,602.6416377,67.823719765,0.047371947,24.81621,1.175592191,0.3847432725,23.48637956,9.003593164
"510","PACIFIC","MHI","Hawaii","-155.104_19.854",19.85416667,-155.1041667,NA,NA,0.0181104714916431,0.254310244,0.03345842,0.008508819,1.1502290886032,0.00422870340174995,0.101733015,901.1536023,91.67707256,0.043931666,24.92445,1.094972602,0.358426801,24.72641526,8.862609914
"511","PACIFIC","MHI","Hawaii","-155.104_19.896",19.89583333,-155.1041667,25.02,1.09,0.0396757520470994,0.196800842,0.02997524,0.005899152,1.14650136630933,0.000612001257250086,0.101733015,901.1536023,91.67707256,0.043461856,24.97342,1.085391174,0.358426801,24.72641526,8.862609914
"512","PACIFIC","MHI","Hawaii","-155.146_19.938",19.9375,-155.1458333,24.97,1.07,5.44106066060497,0.206107373,0.02907058,0.005991661,4.59833621040229,0.00147779623395763,0.203683324,299.09536925,60.80294686,0.041277941,25.01453,1.032548304,0.3991706565,17.093390015,6.8804506645
"513","PACIFIC","MHI","Hawaii","-155.188_19.938",19.9375,-155.1875,24.94,1.07,5.47710878654529,0.510249409,0.03286874,0.016771255,3.3066339501342,0.00166531203896739,0.1272226655,596.7810041,68.165718775,0.042141208,24.93769,1.050904372,0.3893192065,16.511646339,6.174527073
"514","PACIFIC","MHI","Hawaii","-155.188_19.979",19.97916667,-155.1875,24.94,1.07,5.43833855506695,0.258351758,0.02796558,0.007224957,3.31174543980352,0.00195607886416838,0.127674917,592.80564355,68.16524573,0.041197003,25.05006,1.031987403,0.389322906,16.528248329,6.1805692745
"515","PACIFIC","MHI","Hawaii","-155.229_19.979",19.97916667,-155.2291667,24.96,1.09,0.0232689981456376,0.390271198,0.0302041,0.01178779,1.15320161133102,0.00248030566726811,0.101733015,901.1536023,91.67707256,0.041356808,24.96554,1.032495036,0.358426801,24.72641526,8.862609914
"516","PACIFIC","MHI","Hawaii","-155.271_20.021",20.02083333,-155.2708333,24.96,1.09,10.8868551335481,0.262226656,0.02789331,0.007314369,5.44256956770468,0.0038956609973684,0.141348023,351.3646823,49.66470306,0.040520298,25.03761,1.014531419,0.459161302,17.17060703,7.884078281
"517","PACIFIC","MHI","Hawaii","-155.312_20.021",20.02083333,-155.3125,24.94,1.06,5.45007838179851,0.231728857,0.02698412,0.006252999,3.29031590047517,0.00416328380000778,0.1379533305,620.38931415,75.950139135,0.040371454,24.99465,1.009070364,0.4109824745,21.433266325,8.6339027295
"518","PACIFIC","MHI","Hawaii","-155.354_20.062",20.0625,-155.3541667,24.94,1.06,5.44779795450244,0.19442642,0.02622596,0.00509902,3.30706488362294,0.00451021152082831,0.140884107,602.61500345,73.21076427,0.040398413,25.04567,1.011805317,0.373164915,18.368509285,6.7607796595
"519","PACIFIC","MHI","Hawaii","-155.396_20.062",20.0625,-155.3958333,24.975,1.045,7.29027391173041,0.16896375,0.02626876,0.004438468,4.89094408741526,0.000582475590053946,0.206508017,296.334569366667,61.10024087,0.04121926,25.01852,1.031244879,0.752229127333333,10.4859286923333,4.28776897666667
"520","PACIFIC","MHI","Hawaii","-155.438_20.104",20.10416667,-155.4375,24.98,1.03,10.8874480985104,0.174606706,0.02624513,0.004582576,5.4731909354881,0.00400360305211507,0.17296447,292.6000952,50.613302605,0.039727477,25.06639,0.995824432,0.412672326,8.2929467645,3.4222992625
"521","PACIFIC","MHI","Hawaii","-155.479_19.146",19.14583333,-155.4791667,NA,NA,0.0188447870135698,0.130806657,0.02388334,0.0031241,0.783247527178778,0.00470441315905191,0.101093468,565.8553341,57.20427785,0.038645457,25.05062,0.968092661,0.647387177,47.93556693,31.03287134
"522","PACIFIC","MHI","Hawaii","-155.479_20.104",20.10416667,-155.4791667,24.93,1.06,10.9106399609031,0.166779876,0.02640932,0.004404543,5.46290460039394,0.00399979664711282,0.178075015,307.375166866667,53.9121170466667,0.042840397,24.9348,1.068216738,0.424609567666667,11.4186196063333,4.94819777566667
"523","PACIFIC","MHI","Hawaii","-155.521_19.104",19.10416667,-155.5208333,25.1,1.01,3.62942114311976,0.138366596,0.02375093,0.003286335,2.34124596426066,0.00129747105413117,0.171308907666667,500.425276633333,76.7561549266667,0.038171824,25.13353,0.959392672,0.578423507333333,34.71184565,21.5595281503333
"524","PACIFIC","MHI","Hawaii","-155.521_19.146",19.14583333,-155.5208333,25.1,1.01,5.44642970313008,0.129489144,0.0237401,0.003074085,3.12711812018712,0.00392794209066778,0.150492204,482.08592085,67.794416595,0.038180499,25.10107,0.958371379,0.550382076,28.0285429615,17.279740706
"525","PACIFIC","MHI","Hawaii","-155.521_20.104",20.10416667,-155.5208333,24.93,1.06,5.45856413791424,0.164733605,0.02659919,0.00438178,4.59967224958551,0.0019876625330653,0.163432468,298.2915451,48.64044678,0.042516808,24.9516,1.060862385,0.402838481,16.8664351,6.838678744
"526","PACIFIC","MHI","Hawaii","-155.562_19.021",19.02083333,-155.5625,25.11,1,4.35309372799764,0.12791245,0.02384123,0.00304959,2.65260844025215,0.00108415835769847,0.1296333752,486.51915452,59.446949746,0.039099241,25.27042,0.98805425,0.5659498232,32.2103298052,20.0729687308
"527","PACIFIC","MHI","Hawaii","-155.562_19.062",19.0625,-155.5625,25.11,1,6.54203857156671,0.131924587,0.0238863,0.00315119,3.59466097642463,0.000161030642921105,0.136712602,463.0634121,60.321470132,0.040364669,25.17132,1.016031988,0.5312508124,27.359270296,16.0565179906
"528","PACIFIC","MHI","Hawaii","-155.562_20.146",20.14583333,-155.5625,24.94,1.06,5.44498821181318,0.200276562,0.02660903,0.005329165,3.30982185622222,0.00414425749680959,0.2099097485,605.59406945,95.147433775,0.039784861,25.04736,0.996505745,0.4154757155,16.889830843,6.570245916
"529","PACIFIC","MHI","Hawaii","-155.604_18.979",18.97916667,-155.6041667,NA,NA,10.899814791353,0.125233951,0.02400834,0.003006659,5.4717012688958,0.00273790587903932,0.2643217905,311.90743665,81.25708322,0.041869967,25.19587,1.054950236,0.465715109,9.4479399775,4.4323657615
"530","PACIFIC","MHI","Hawaii","-155.604_19.021",19.02083333,-155.6041667,NA,NA,10.9129505642181,0.12712659,0.02407872,0.003061046,5.47019135570263,0.00202292849775404,0.222346303,340.1822452,75.63826439,0.040455874,25.19588,1.019321343,0.452803363,6.944997185,3.144718083
"531","PACIFIC","MHI","Hawaii","-155.688_18.938",18.9375,-155.6875,25.2,1,10.8836250235156,0.120122724,0.02496058,0.002998333,5.46977084046801,0.000371005821507424,0.169045511,411.5248637,69.56643071,0.03870602,25.39792,0.983052389,0.449404092,11.21314134,5.039231599
"532","PACIFIC","MHI","Hawaii","-155.729_20.188",20.1875,-155.7291667,25.01,1.01,7.85450442357628,0.147283844,0.02620825,0.003860052,4.49371748844897,0.00350695240311325,0.1831473465,240.32823095,44.38277445,0.039435146,25.19754,0.993668657,0.427303287,16.26495495,6.9588751215
"533","PACIFIC","MHI","Hawaii","-155.729_20.229",20.22916667,-155.7291667,25.01,1.01,7.88563576444935,0.143063541,0.02596633,0.003714835,4.49264347838071,0.00293713320395909,0.200885332,261.0350214,52.43810684,0.039962057,25.17322,1.005973658,0.41687067,15.42083241,6.428492743
"534","PACIFIC","MHI","Hawaii","-155.771_18.979",18.97916667,-155.7708333,25.33,1.03,0.0287446956344035,0.122436459,0.02496104,0.003056141,0.778314375552147,0.00200175328296609,0.13462233,559.8534613,75.36877736,0.039450562,25.47868,1.005148248,0.636544458,46.71296921,29.73488167
"535","PACIFIC","MHI","Hawaii","-155.771_20.229",20.22916667,-155.7708333,25.01,1.045,7.88467948765999,0.129194718,0.02567152,0.003316625,4.49023721301287,0.00253992637852207,0.2798543515,235.0817062,63.739130565,0.039335716,25.2458,0.99306163,0.4194129755,15.79508908,6.625616789
"536","PACIFIC","MHI","Hawaii","-155.812_19.021",19.02083333,-155.8125,25.42,1.05,0.0249929875047643,0.121635147,0.02481419,0.003018278,0.961628788211058,0.00233805245370604,0.1095189395,768.1301394,83.08908754,0.039734091,25.50901,1.013577328,0.5015348765,35.96301836,19.644756622
"537","PACIFIC","MHI","Hawaii","-155.812_19.979",19.97916667,-155.8125,25.655,1.06,0.0134638982031957,0.133990154,0.02680538,0.003591657,0.815825686004683,0.000894644636427984,0.187002601,581.059656,107.85742889,0.044030945,25.61441,1.127826671,0.5328788345,26.831629286,20.985697522
"538","PACIFIC","MHI","Hawaii","-155.812_20.021",20.02083333,-155.8125,25.66,1.06,7.89341178709738,0.128902712,0.02653572,0.003420526,4.49076922876485,0.00412810358800925,0.358823371,209.128391,75.04015429,0.040208255,25.65855,1.031685514,0.421955281,16.16934575,6.822740835
"539","PACIFIC","MHI","Hawaii","-155.812_20.271",20.27083333,-155.8125,25.0366666666667,1.05333333333333,7.85620670920115,0.149270726,0.02620421,0.003911521,4.49408961644084,0.0046981839556247,0.203687367333333,246.716100333333,50.7602312966667,0.040638972,25.30361,1.028312696,0.423626607,16.0914829633333,6.82392687066667
"540","PACIFIC","MHI","Hawaii","-155.854_19.021",19.02083333,-155.8541667,25.4575,1.0575,2.71813275891466,0.122253596,0.02498499,0.003054505,2.13836606851105,0.000966129794251174,0.1344371895,660.032424925,78.555582585,0.040124081,25.62713,1.028265044,0.44125037225,26.3049396795,12.83092504025
"541","PACIFIC","MHI","Hawaii","-155.854_19.938",19.9375,-155.8541667,25.64,1.085,3.97006831315385,0.12060828,0.02762386,0.003331666,2.6674028992896,0.00361601891345344,0.316076585,390.44752695,115.660510645,0.046515459,25.67002,1.194052763,0.6060511265,34.49799711,24.2817785925
